ad_plan_id,ad_plan_name,id,ag_group_name,spent,SUM из shows,SUM из clicks,total_leads,potential_leads,target_leads,revenue,add_target,CR,CPA
8961843,-комфорт- ПИК / ЖК Волжский парк *,109055920,Кастом / Новые кв,7620.0,52711,182,9,3,4,35100.0,0,44.0,1905.0
8961843,-комфорт- ПИК / ЖК Волжский парк *,108402636,клип,5875.0,38598,91,7,0,0,0.0,0,0.0,
8961843,-комфорт- ПИК / ЖК Волжский парк *,108919575,New Лента и клип,2632.0,14029,22,2,1,1,8775.0,0,50.0,2632.0
8961843,-комфорт- ПИК / ЖК Волжский парк *,108742371,Новое крео,851.0,2713,9,1,2,2,17550.0,0,200.0,425.0
8081374,-бизнес- Level Бауманская 3,108581836,Лента гео,58320.0,425171,1167,57,8,6,145028.0,0,11.0,9720.0
8081374,-бизнес- Level Бауманская 3,110061296,Копия_1 Копия Лента гео,19181.0,130981,359,13,2,2,44869.0,0,15.0,9591.0
8081374,-бизнес- Level Бауманская 3,109921232,Копия Лента гео,17838.0,130777,350,7,3,2,48177.0,0,29.0,8919.0
8081374,-бизнес- Level Бауманская 3,110206281,Клип гео ведущий,15584.0,63157,94,14,3,3,98792.0,0,21.0,5195.0
8081374,-бизнес- Level Бауманская 3,108870705,Лента Интересы + Гео,12517.0,120586,337,7,1,1,34028.0,0,14.0,12517.0
8081374,-бизнес- Level Бауманская 3,109321951,Клики 90 дн / мимо,11843.0,39337,68,8,0,0,0.0,0,0.0,
8081374,-бизнес- Level Бауманская 3,110682566,Копия Клип гео ведущий,8129.0,33632,35,3,0,0,0.0,0,0.0,
8081374,-бизнес- Level Бауманская 3,108947545,Лента гео новый,8104.0,59155,175,4,1,1,34028.0,0,25.0,8104.0
8081374,-бизнес- Level Бауманская 3,108690345,Лента (1%) lal Бизнес-класс,6828.0,57328,143,5,0,0,0.0,0,0.0,
8081374,-бизнес- Level Бауманская 3,110510525,Клип гео ведущий бизнес lal,5008.0,17283,18,2,0,0,0.0,0,0.0,
8081374,-бизнес- Level Бауманская 3,108461094,(1%) lal Бизнес-класс,4927.0,11025,26,3,2,1,34028.0,0,33.0,4927.0
8081374,-бизнес- Level Бауманская 3,108947651,Копия Лента (1%) lal Бизнес-класс,4613.0,34954,104,1,0,0,0.0,0,0.0,
8081374,-бизнес- Level Бауманская 3,109970821,Копия Клики 90 дн / мимо,4178.0,15013,14,1,1,1,36094.0,0,100.0,4178.0
8081374,-бизнес- Level Бауманская 3,110682874,Лента гео lal,4117.0,43288,97,0,0,0,0.0,0,,
8081374,-бизнес- Level Бауманская 3,110682773,Лента гео,4100.0,31370,74,3,0,0,0.0,0,0.0,
8081374,-бизнес- Level Бауманская 3,110022563,Лента lal,3346.0,35741,84,1,0,0,0.0,0,0.0,
8081374,-бизнес- Level Бауманская 3,110259237,Лента гео lal,2439.0,24073,56,1,0,0,0.0,0,0.0,
8081374,-бизнес- Level Бауманская 3,109921240,Копия Клики 90 дн / мимо,2278.0,8549,15,0,0,0,0.0,0,,
8081374,-бизнес- Level Бауманская 3,109185540,Копия Лента Интересы + Гео,2211.0,19985,45,0,0,0,0.0,0,,
8081374,-бизнес- Level Бауманская 3,109185618,Лента бизнес lal,2169.0,17067,43,0,0,0,0.0,0,,
8081374,-бизнес- Level Бауманская 3,108749252,Клипы Интересы + Гео,2161.0,15276,10,0,0,0,0.0,0,,
8081374,-бизнес- Level Бауманская 3,109253660,Клики 90 дн / мимо,2158.0,12708,54,0,0,0,0.0,0,,
8081374,-бизнес- Level Бауманская 3,108870432,Лента бизнес от 9 млн lal,1928.0,13267,37,0,0,0,0.0,0,,
8081374,-бизнес- Level Бауманская 3,109970808,Клипы бизнес lal,1886.0,9820,10,0,0,0,0.0,0,,
8081374,-бизнес- Level Бауманская 3,109130120,Копия Клип гео,1879.0,7993,10,0,0,0,0.0,0,,
8081374,-бизнес- Level Бауманская 3,108870920,Копия Клип гео,1830.0,10066,9,1,0,0,0.0,0,0.0,
8081374,-бизнес- Level Бауманская 3,110572196,Клики 90 дн,1500.0,5311,13,0,0,0,0.0,0,,
8081374,-бизнес- Level Бауманская 3,108690508,Лента Новострой-М Бизнес,1341.0,2605,9,0,0,0,0.0,0,,
8081374,-бизнес- Level Бауманская 3,110639042,Копия Клип гео ведущий,13.0,205,0,0,0,0,0.0,0,,
8081374,-бизнес- Level Бауманская 3,110510609,Клип гео ведущий бизнес,8.0,6,0,0,0,0,0.0,0,,
8993508,-комфорт- Гранель / Пехра,109740857,Генерация,51540.0,367222,1624,125,27,23,151554.0,0,18.0,2241.0
8993508,-комфорт- Гранель / Пехра,108990925,Копия Котлован,46601.0,322983,1107,56,18,16,92063.0,0,29.0,2913.0
8993508,-комфорт- Гранель / Пехра,108491544,Котлован,33594.0,227948,840,65,18,16,95625.0,0,25.0,2100.0
8993508,-комфорт- Гранель / Пехра,108738887,Новое крео / Котлован,20202.0,119117,530,38,11,8,43333.0,0,21.0,2525.0
8993508,-комфорт- Гранель / Пехра,108636872,Котлован,16535.0,109497,507,32,10,10,45417.0,0,31.0,1654.0
8993508,-комфорт- Гранель / Пехра,108657109,Котлован,13961.0,92288,388,27,7,7,41354.0,0,26.0,1994.0
8993508,-комфорт- Гранель / Пехра,108755572,Клип,10441.0,40266,60,7,5,5,28542.0,0,71.0,2088.0
8993508,-комфорт- Гранель / Пехра,109820795,Ключи / Балашиха,8173.0,104920,426,27,8,7,51296.0,0,26.0,1168.0
8993508,-комфорт- Гранель / Пехра,109908408,Генерация \ Интересы,5815.0,73560,236,11,1,0,0.0,0,0.0,
8993508,-комфорт- Гранель / Пехра,108495458,Ключи,3260.0,24955,117,6,1,1,5417.0,0,17.0,3260.0
9273447,-спб- Дыбенко  / Котлован,109597111,Лента,119746.0,673053,3451,148,44,36,284589.0,1,24.0,3326.0
9273447,-спб- Дыбенко  / Котлован,109255796,Лента,36021.0,219316,1321,56,8,6,45280.0,0,11.0,6003.0
9273447,-спб- Дыбенко  / Котлован,109255804,Лента,32624.0,185496,930,36,6,6,49160.0,0,17.0,5437.0
9273447,-спб- Дыбенко  / Котлован,109255801,Лента,6830.0,26045,219,10,0,0,0.0,0,0.0,
9273447,-спб- Дыбенко  / Котлован,110209927,ГЕО LAL,6524.0,52146,209,7,0,0,0.0,0,0.0,
9273447,-спб- Дыбенко  / Котлован,109255803,Копия_1 Копия клип,2169.0,9185,32,2,0,0,0.0,0,0.0,
9273447,-спб- Дыбенко  / Котлован,109255802,Копия Лента,1415.0,4966,26,0,0,0,0.0,0,,
9273447,-спб- Дыбенко  / Котлован,109255797,Копия клип,826.0,2837,3,0,0,0,0.0,0,,
9273447,-спб- Дыбенко  / Котлован,109255798,Копия Проекты вк,173.0,4679,11,0,0,0,0.0,0,,
9273447,-спб- Дыбенко  / Котлован,109255799,Копия БК вк/ок,0.0,3,0,0,0,0,0.0,0,,
9327370,-комфорт- ПИК / ЖК Алтуфьевское 53,109398156,Лента / Котлован,99897.0,636763,2126,149,23,17,131808.0,0,11.0,5876.0
9327370,-комфорт- ПИК / ЖК Алтуфьевское 53,109892887,Генерация / Интересы,57215.0,588597,1395,82,19,15,120788.0,0,18.0,3814.0
9327370,-комфорт- ПИК / ЖК Алтуфьевское 53,109398150,Лента / Котлован,26711.0,206943,652,44,12,11,86900.0,0,25.0,2428.0
9327370,-комфорт- ПИК / ЖК Алтуфьевское 53,109398154,Копия_2 Копия Новое крео*,6604.0,45091,113,6,1,1,8775.0,0,17.0,6604.0
9327370,-комфорт- ПИК / ЖК Алтуфьевское 53,109398151,Копия auto / Котлован,4506.0,41135,124,7,2,1,8775.0,0,14.0,4506.0
9327370,-комфорт- ПИК / ЖК Алтуфьевское 53,109398147,Копия_2 Копия Планировка / Интересы,2201.0,14556,48,3,0,0,0.0,0,0.0,
9327370,-комфорт- ПИК / ЖК Алтуфьевское 53,109398146,Копия_1 Копия Клип без озвучки / Гео жк 3км,2120.0,9540,14,1,1,1,8775.0,0,100.0,2120.0
9327370,-комфорт- ПИК / ЖК Алтуфьевское 53,109398155,Копия Новый клип,2070.0,12169,19,2,1,1,0.0,0,50.0,2070.0
9327370,-комфорт- ПИК / ЖК Алтуфьевское 53,109398145,Копия_2 Копия Клип с озвучкой / Гео жк 3км,1501.0,6928,6,0,0,0,0.0,0,,
9327370,-комфорт- ПИК / ЖК Алтуфьевское 53,109398148,Копия_2 Копия Планировка / Ключи,1037.0,2574,15,0,0,0,0.0,0,,
9327370,-комфорт- ПИК / ЖК Алтуфьевское 53,109398153,Копия_1 Копия Новое крео*,190.0,679,1,0,0,0,0.0,0,,
9327370,-комфорт- ПИК / ЖК Алтуфьевское 53,109398152,Копия_1 Копия Котлован,79.0,262,3,0,0,0,0.0,0,,
9538740,-комфорт- ПИК / Клип / По таймингам,109960852,Семья и дети,71695.0,255116,284,65,17,14,114083.0,0,22.0,5121.0
9538740,-комфорт- ПИК / Клип / По таймингам,110077977,Копия Широко,65014.0,252861,270,77,24,16,111908.0,1,21.0,4063.0
9538740,-комфорт- ПИК / Клип / По таймингам,109960851,Широко,26203.0,105362,120,30,9,8,64350.0,0,27.0,3275.0
9538740,-комфорт- ПИК / Клип / По таймингам,109960848,lal бизнес,24653.0,91782,99,22,9,9,75484.0,0,41.0,2739.0
9538740,-комфорт- ПИК / Клип / По таймингам,109960850,Ключи,4599.0,22884,20,1,0,0,0.0,0,0.0,
9538740,-комфорт- ПИК / Клип / По таймингам,109960849,Интересы,4255.0,23870,10,0,0,0,0.0,0,,
9538740,-комфорт- ПИК / Клип / По таймингам,110074556,Копия lal бизнес,2375.0,13185,11,0,0,0,0.0,0,,
9538740,-комфорт- ПИК / Клип / По таймингам,110335698,Копия Семья и дети,1940.0,19859,8,1,1,1,8775.0,0,100.0,1940.0
9489109,-комфорт- Гранель / Бригантина,109819384,Котлован,46216.0,328176,1434,117,31,26,144608.0,0,22.0,1778.0
9489109,-комфорт- Гранель / Бригантина,110020651,Генерация,41964.0,354440,839,48,10,8,46692.0,0,17.0,5245.0
9489109,-комфорт- Гранель / Бригантина,109819386,Котлован,36634.0,259316,868,55,14,12,65417.0,0,22.0,3053.0
9489109,-комфорт- Гранель / Бригантина,109895591,Генерация / Интерес,36509.0,381739,804,34,7,6,33083.0,0,18.0,6085.0
9489109,-комфорт- Гранель / Бригантина,109819383,Клип,17699.0,63634,140,31,13,10,74000.0,0,32.0,1770.0
9489109,-комфорт- Гранель / Бригантина,109894336,Генерация,8026.0,103518,209,14,4,4,21667.0,0,29.0,2007.0
9489109,-комфорт- Гранель / Бригантина,109895022,Генерация / Метро,4541.0,76883,212,4,0,0,0.0,0,0.0,
9489109,-комфорт- Гранель / Бригантина,109895541,Генерация / Ключи,4358.0,31580,89,0,0,0,0.0,0,,
9489109,-комфорт- Гранель / Бригантина,109819385,Ключи,1068.0,11366,45,1,0,0,0.0,0,0.0,
9489109,-комфорт- Гранель / Бригантина,109930685,Котлован,442.0,7059,29,3,0,0,0.0,0,0.0,
9157620,-комфорт- ПИК /  ЖК Бутово парк 2,108947142,Новые квартиры,99049.0,593252,2255,147,41,38,368034.0,1,26.0,2607.0
9157620,-комфорт- ПИК /  ЖК Бутово парк 2,109439953,Пара,76709.0,441918,1557,117,18,14,115638.0,0,12.0,5479.0
9157620,-комфорт- ПИК /  ЖК Бутово парк 2,109227580,Через день,14059.0,88293,256,12,7,7,51933.0,0,58.0,2008.0
9157620,-комфорт- ПИК /  ЖК Бутово парк 2,109234010,Тест крео 4к5,5488.0,35735,119,7,5,5,43742.0,0,71.0,1098.0
7733864,-бизнес- Level Звенигородская 3,109142485,Копия Клипы Клики 90 дн / мимо,17828.0,55577,74,9,3,2,57500.0,0,22.0,8914.0
7733864,-бизнес- Level Звенигородская 3,109548330,Копия_1 Копия Клипы Клики 90 дн / мимо,15890.0,58420,61,11,3,3,72897.0,0,27.0,5297.0
7733864,-бизнес- Level Звенигородская 3,110020459,Лента lal,15765.0,90687,158,8,0,0,0.0,0,0.0,
7733864,-бизнес- Level Звенигородская 3,109183810,Лента бизнес lal,13903.0,87722,250,7,6,5,126855.0,0,71.0,2781.0
7733864,-бизнес- Level Звенигородская 3,110205611,Гео клипы ведущий,11241.0,43070,38,5,4,1,28875.0,0,20.0,11241.0
7733864,-бизнес- Level Звенигородская 3,110061186,Копия_3 Копия Клипы Клики 90 дн / мимо,11073.0,34096,40,6,0,0,0.0,0,0.0,
7733864,-бизнес- Level Звенигородская 3,109548364,Копия Лента бизнес lal,10772.0,85714,243,6,3,3,64827.0,0,50.0,3591.0
7733864,-бизнес- Level Звенигородская 3,110334327,Гео клипы ведущий lal,7729.0,28243,17,3,0,0,0.0,0,0.0,
7733864,-бизнес- Level Звенигородская 3,109919632,Копия_2 Копия Клипы Клики 90 дн / мимо,7423.0,26828,36,5,3,0,0.0,0,0.0,
7733864,-бизнес- Level Звенигородская 3,108452000,Клипы Клики 90 дн / мимо,7269.0,34475,45,9,5,3,33699.0,0,33.0,2423.0
7733864,-бизнес- Level Звенигородская 3,110680651,Лента котлован,6209.0,41272,116,9,0,0,0.0,0,0.0,
7733864,-бизнес- Level Звенигородская 3,109445632,Гео клипы,6184.0,29042,32,2,2,2,52738.0,0,100.0,3092.0
7733864,-бизнес- Level Звенигородская 3,110680417,Гео клипы ведущий lal,6122.0,26923,31,3,1,1,28875.0,0,33.0,6122.0
7733864,-бизнес- Level Звенигородская 3,109659151,Клипы бизнес lal,5047.0,27694,32,6,4,2,50000.0,0,33.0,2524.0
7733864,-бизнес- Level Звенигородская 3,110018468,Лента Гео котлован новый,5025.0,35198,61,2,0,0,0.0,0,0.0,
7733864,-бизнес- Level Звенигородская 3,108451451,Клип Гео котлован,4925.0,26905,23,4,3,3,79107.0,0,75.0,1642.0
7733864,-бизнес- Level Звенигородская 3,110742959,Клики 90 дн лента,4601.0,39770,172,2,0,0,0.0,0,0.0,
7733864,-бизнес- Level Звенигородская 3,110510026,Копия Гео клипы ведущий,3634.0,14694,10,3,0,0,0.0,0,0.0,
7733864,-бизнес- Level Звенигородская 3,110205409,Лента Гео котлован нов.,3594.0,23812,33,1,0,0,0.0,0,0.0,
7733864,-бизнес- Level Звенигородская 3,109919673,Копия Клипы бизнес lal,3148.0,15191,13,1,0,0,0.0,0,0.0,
7733864,-бизнес- Level Звенигородская 3,108688255,Копия Лента Гео котлован,2891.0,18355,29,1,0,0,0.0,0,0.0,
